Route ID,Checkpoints,Total Distance (Kms),Avg Time Taken (Hrs)
8fe487b1-9c33-46f8-8f3a-b924c36f72f0,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",551,116.8
8e3451ae-80a2-4c09-b26e-ba14c99918ff,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",495,287.3
e1c9b05d-6a60-453e-9db5-9bb5b9795c40,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",727,90
4dd00bea-5331-4cbf-97b7-464fddc2e6f3,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",610,315.6
bc6e3755-91d9-4d64-bc34-5ea0e72bfa4a,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",414,729.9
726aa0e4-ca2f-404e-a4a9-53990598e78b,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",995,731.6
0fff8c3f-b858-4c5a-9ef0-7ec8f46d832d,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",344,434.7
5dcf9760-a6c3-4632-a93d-7cb124ed09c5,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",652,711.2
03242e07-c10f-4f68-ae22-b4d43d74e0dc,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",384,683.9
040ee044-c6c6-464e-bc59-d9876db431b5,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",570,674.9
08d65883-176e-4bc2-ab70-f975e5d4ebf8,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",688,62.8
4b145583-8eef-4a66-9b2b-d5b00b0e0ef2,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",782,723.3
d61e3549-81e3-43f7-8ada-4dcbc7dd8016,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",620,212.2
49c9c5cd-c1bc-44b6-8c72-e7f93a181dd8,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",413,40.7
2a3905c9-578e-4ad5-9f38-dbe3fc8aeb46,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",536,423.8
f7eeffc6-726c-45aa-845f-513ba2d34f75,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",324,171.5
76820eff-06d4-4fc8-968c-bca5020b8c30,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",726,41.9
3df09ee7-2f64-421a-ae92-b0f49d06e273,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",833,238.5
34f8dcc6-159d-437b-b72f-9acf85128205,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",890,737
eeb73ef6-b389-4bab-8c20-69c4305cf8b2,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",547,154.6
e2e02394-12df-4077-bcef-2279bfe0f389,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",666,261.1
ca688b58-c974-49a5-aae0-03beef6a572a,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",940,363.9
6dd562f4-1166-48da-9b61-6fbd612e05a1,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",319,726.8
f00545ca-d9c7-48dd-8d53-8882e9580793,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",812,664.5
b47a3fa3-5cfa-4190-89da-a77949c32591,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",926,486.2
7df4c9a3-d5e1-47fa-821f-9cd3d6126966,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",624,619.2
59dbb1d7-dfcb-450d-9b83-adef2e96ce77,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",450,468
64ec325b-e23e-45c0-bb2b-175c32c06187,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",584,102.8
10b41199-5f8e-4152-a44e-825fd8f19c38,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",397,544.1
31ef70c3-1a5c-4e4b-833d-d045187258dc,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",930,319.2
f2a6a4a4-1753-47a5-8118-cc309cc96cf0,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",555,466.7
53e8c3d1-eb49-4771-8693-9aa8c281b261,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",940,205.9
767a42dc-6bbc-4adf-9a4a-4afac136b11a,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",960,169
7ec292f7-249c-4211-879d-cd29ff689f17,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",516,141
38a54490-b897-4f7a-9137-026b228a622f,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",422,505.3
d676762c-9a5f-45f6-aec6-faa793810022,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",494,529.2
056ace02-0158-4b23-a5f2-2fdf29bae80a,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",829,30.3
e7f967b9-0c60-4f9f-b8a9-23fde0ac5884,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",708,116
e149e0cb-02c1-4fa8-ab54-b722757a7eed,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",543,551.3
64299e3e-cb34-456e-ad32-30e058dca29f,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",355,159.8
2228a8cc-db88-479a-88b3-415684d49caf,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",504,46
9554ad6b-33d6-43d7-8323-836eff6aa90f,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",386,570.3
2eac79f0-2481-4adc-89bb-4e7d0e6cf403,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",501,134.7
d08fc6ad-ed06-4fb6-a6d1-a1e6f648fd5a,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",705,410.3
1e86d1a2-1ada-441a-a0dd-c68956c5f8e1,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",752,441.6
bdc49d9e-e2f0-4cfb-9bdd-3d890c1a76b0,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",868,67.8
f1425e59-eda1-4ba2-b1b0-acf0948e3993,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",545,374.4
eaed3a46-afa7-41a5-886c-c5e443733d69,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",623,645.2
d686c952-ff64-4481-b040-572ada2044db,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",878,88.9
d9f95b9d-3c06-48ea-b08c-8ed90088f0d3,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",348,115
18922204-4ac4-4c43-860b-36a4d8949427,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",655,44.6
15995f55-67b1-4b97-b882-63dadf9782ac,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",626,245
47d01942-4b40-445e-93b2-81bd7b770c13,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",679,354.1
0dbd3db0-2fd4-4500-9fcc-6dd44fc4539e,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",762,407
84f3e0f9-5f54-4b33-af8e-2e44ad7b33af,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",622,714.7
d80a759b-c74a-4df8-a13f-5a8bd88169af,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",612,340.6
03575e58-f657-4d31-b2c9-93491bd02e92,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",479,50.2
c649becf-fa07-41b3-8652-3292fdf5aefa,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",294,264.4
f0385460-c3fc-4640-a53d-c1ab2110d47c,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",664,522.5
a1c93242-0b83-428e-bcb3-dfeccbabdfb4,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",401,72.6
0104d4fb-212f-4df9-8b72-267e6ea2b19e,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",737,482.8
6f1bf115-079d-45b9-b3b1-a11085d50fa7,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",636,657.7
8b19844f-5d91-4347-ba8b-851183941c9e,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",341,104.2
b02a94b0-2cdf-4281-b1ee-3cdcba8e11a2,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",294,238.9
821b7e1b-d50e-47de-ab3f-ae1c182139d0,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",496,298.1
72308a47-49fd-481c-9484-0a4e2fb30754,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",811,87
775a0e70-cd99-4f42-bb36-f2b0138aea84,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",741,590.9
be5ad4c8-a1cb-4d09-b2fe-3246b4af7de9,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",737,276.6
e6f760aa-56bc-4a1d-8936-5bdb486c6f48,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",836,424.1
2f5274d5-ff12-4843-86be-d929f07dec7f,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",736,295.2
e88a73ed-73c5-4aa7-bc84-f0674b04e540,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",911,655.5
43ab6789-8d23-445a-ab42-e97c9a3556fc,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",650,711.1
58edb2ea-5636-4819-af96-473d6cc7acfb,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",342,611.8
8ba98bf1-307c-4101-ad5e-41f85aa19826,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",857,270
a3ff779b-c6ab-4636-ab27-455d50400dde,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",359,529.3
caae1c58-78ff-4ecc-8ec6-3cba1d25535d,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",678,221.7
628ee4a2-9583-4095-afdb-8ab7d310d3a2,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",940,396
f9da74b8-77f1-401c-b5cd-7535f3e49f50,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",386,641.3
7f46f575-93df-4214-8cbb-dcb585327b73,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",312,548
6618a73d-759c-4861-a0dd-3543e12eb880,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",395,259.3
a50c4f7d-01b7-4e83-a226-ba8e385d2228,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",376,663.2
59e6ea6f-8f0b-4ed9-90fd-ec5df5ea3e82,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",642,558
903c6bbf-f311-4a3e-997b-70a56fa49cbf,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",845,423.9
f4d4dae9-91f6-4f08-955b-1aa972998529,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",651,82.8
78a514d8-c252-40e2-904b-bd1bebd9d937,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",826,723.5
4e7fa488-64e4-4586-a3bb-9c8d2166f5a9,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",693,674.1
faaa09fa-87dd-4aa1-9601-51ba49538c92,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",533,458.9
63171b8f-dfb9-4074-9040-19bea47b42a5,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",269,574.7
cbbd3d23-3746-4d31-a167-69d758f085dc,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",850,669
efab54ed-535c-42d6-9f25-695d0b69a85f,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",849,103.1
37fa7bf4-1001-4f05-bac5-a965925371c2,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",621,728.7
c38d77fd-5584-483f-af66-bc9bb1876e6c,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",314,695.8
d62132b9-f54f-48f4-8236-8e641cf1b82b,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",545,739.9
97e7dace-a497-4ba6-9255-6ef247843249,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",348,39.1
f30980a4-dc79-4e60-bce3-79f8f5ed8c82,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",995,181.8
aa5b09d7-4d89-42b7-8c27-deccb1cdfc16,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",853,455.4
1853f4e2-3622-4339-b9be-0cdcad583fec,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",375,166.9
0b99fb72-8ffa-41fd-94e1-0c544aa33079,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",804,619.5
1a763091-745d-422d-8150-b98831f30333,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",622,277.5
ce5b50c4-8146-4ea3-8477-2ef9577121cc,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",852,618.7
0002fce0-7380-4214-918a-5997cece544f,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",405,613.4
13e486b8-abd9-4f62-b44c-4ff6903a98c2,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",250,668.6
a8b006d3-2a35-41d8-bfc9-a31350d54056,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",446,587.2
680cdd48-5efa-415d-9b7b-949f79f2c905,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",828,669.5
adcbb2ca-1136-49a8-a3e8-c1df534250a0,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",646,503.7
2679801b-2040-4185-92d7-92932a7f5523,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",499,591.2
4d6802a7-94ee-4a0e-b20c-361afe80748a,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",573,519.3
707942b9-13d2-46c3-b9f4-9e5b30ac54b4,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",515,685.5
344f48f1-7c76-481f-a182-acc3465218d6,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",506,275.6
228cf57e-df03-4226-84b2-5453025dbb31,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",713,82.4
9a7dfe79-1250-4959-b291-0b7818a7a688,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",298,204.2
4175278e-1489-465a-a1d1-662ae87dddfe,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",628,391.3
c237b4ca-61b4-43d9-a389-d419216a1339,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",354,411.8
9d345e89-b060-490d-bc73-dc37564ef9d8,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",351,546.9
c30a732a-3588-45f2-9a77-d5d37131ba9b,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",673,232.9
8c6a4c36-ba01-4d3c-aa94-a597aef2b0cb,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",853,199.4
1a996b0d-8bf2-4f38-92d8-46a81a97f676,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",270,142.5
d44a4f17-a4f0-42a6-bb58-e19f66d226c0,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",280,490.1
9830ce4f-1c4d-45c9-a6c5-512cf0a8bde5,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",826,534.6
9ea06479-d02f-4cf0-8ee4-6773130fe141,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",317,638.4
39dbe882-7f89-43af-988b-13fabe1ba12e,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",255,441.6
9de42016-bc8a-40ee-a1b8-101f18d8b81a,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",736,349.7
d3776257-501c-45ba-8d10-e7a32d347e3a,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",281,611.5
c6e22807-186d-4738-a59c-cd6c7f92096c,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",861,518
7049e85e-8cbd-4609-beb5-13d296024af3,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",385,662.2
9d7ac456-2317-4481-b9fa-2315c6bce978,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",787,737.1
8b75e8d1-e5d7-41e8-a9e6-966bcee283d6,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",477,593.6
05a992dc-918f-4e76-b944-16ecb9dc32da,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",792,507.9
6428f427-72d3-4f9d-bbde-a25cb9694cf1,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",324,143.2
21d72379-c06c-47e3-97c6-ef54284022a0,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",414,500.3
01304b74-e7fc-4ffa-bbca-ad58f35f6760,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",310,546.6
dbfccc09-603f-443a-81c6-07dda723f189,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",851,344.6
276fd7af-a281-421f-a2b7-b5bd737c878f,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",541,53.4
5233437f-1b55-455f-b6c3-cc19e5ae66c9,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",807,375.5
46b2f53b-9c98-44aa-b2b9-d59339e6393e,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",287,171.1
a5f17c74-7229-41f4-bab3-872ec9f4aaf8,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",800,98
951e9d3a-181d-4fbc-9827-afc492541881,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",686,674.4
284e474c-62b2-4d2c-9c20-30453075b7f6,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",806,566.6
26683b24-b4ea-4dc6-a506-20c9fa977d1b,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",700,143.3
aa7a928f-089b-4a80-bb78-5fa51613aafb,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",330,441.2
731de3d3-d476-4745-8612-0f0cc6663b02,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",348,383.9
3fd0a5b9-ce49-4cb2-a234-3be5c7431ae7,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",316,291.8
bfb1c371-7b2a-4142-b280-8b32b2cb3add,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",543,300.2
ace75331-190a-4bc6-9160-0152713c6af0,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",913,640.8
c0854d03-863b-423c-a037-72abdc9f0782,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",837,549.1
311429f8-3d9c-4802-a3f7-e2b02e6d1763,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",445,688
b4d34871-01de-46a1-aa9f-149ccce0526f,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",825,342.7
66c95442-5253-4afc-916f-a7aff1c64e4b,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",751,176.6
1aa8fc74-3abe-43e9-9cd9-1f41662ba25d,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",880,650.1
6e1d1270-0cda-4c0c-8990-1e63a49f0241,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",506,76.4
0e9c5d78-914a-41c4-a4fb-f32af9340279,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",328,663.9
32110a43-662a-470d-a8e3-31b50a75822f,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",281,611.9
fbc01647-bb93-459f-9fe0-578fef243cd6,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",418,625.1
d2c02312-b51d-499c-9d42-ff86e977c345,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",684,473.8
2004ad48-2be5-45a3-bd46-a6ca1b4f9a88,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",698,407.7
d30c1af3-66eb-491c-8007-bac68bbd5b46,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",367,300.5
513fd805-d3f0-4b90-b65b-59d9183a37c2,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",689,458.9
9e15755a-f42e-4e8b-8e7a-94e6f584348f,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",703,511.3
126593d7-9660-476c-99ed-0326fc4a7dfb,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",668,555.6
8bb1de3d-dead-48d5-a880-04b9d80c03a2,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",333,421.8
f967e6f8-73e9-4a4c-b5d3-0094a4abaef1,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",290,401
6350d3fd-0694-44ed-8d60-b6e77434bfdc,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",670,42.2
4ff051bd-ae77-487a-a903-7e0912bb9dd8,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",797,363.5
cffb3450-143d-4fe8-aee5-91c902b100d3,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",369,513
41209f42-4fa7-495d-aa66-1756379f8313,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",450,527.6
7cb70f65-a249-48b0-a68e-28d359b66e0c,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",511,451
cb7f1154-fdd1-4865-945f-24ebd7be33a2,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",865,75.2
9ee5c62d-f39f-4e1e-9131-6be664de18e4,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",545,592.2
6f2aa527-9d77-4f3e-b4a6-c240bb11d0d6,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",687,31.2
e4b0e312-ba72-47c0-a19c-a4414436e297,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",497,613
99eea71a-0c7a-405e-aace-22baf790d830,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",358,340
a120527a-9931-4d69-aed3-19eeb338b97d,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",536,411.7
d904942d-d323-4c91-956f-a40fd979bb95,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",256,181.8
492f0451-c024-44ec-a52c-8476c50fe29f,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",716,149.6
0ebe9ff3-dfbf-4288-ac64-20a37774c73b,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",351,686.3
bb7bba97-fe91-43e4-8848-f4736f1f39bb,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",952,691.4
6ce937a1-64c7-4b67-a3d0-948a143298ae,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",800,251.1
f5092996-3583-4d83-8e8b-2e459ce30125,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",299,93.3
35036da3-fbf9-4752-bc7d-4f29bdeb224f,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",294,266.7
cf858958-0b65-498a-8c73-2709b214a5b4,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",995,274.3
f21e678d-7ce2-4a29-a46f-1d0785ef1c52,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",523,451.3
d8cdcabc-2e08-4eef-be1a-d9fe5aa3379e,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",876,46.1
4bff98b4-b314-4f2a-b0c7-e9e934987f3e,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",377,518
7113bb02-a389-4bad-b41b-6a677490cf31,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",302,213.2
939cfc38-7b61-49f6-a53c-9483d7b8dce1,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",546,577.6
086d0140-34c6-4e23-b945-b1e655d8dc3d,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",638,727.5
69d2d521-86b8-475c-bc72-03d739c247d7,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",308,211.7
0e3fef19-6a40-4a02-bd51-522d9bf7f3a9,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",417,663.5
272c61bb-fe1b-4d19-b063-808562c26068,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",328,740.1
67ebb4d4-b6b1-4e5f-b387-45ec118dfd40,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",880,345.3
90af85a7-3c33-4e2d-8b7e-4464e0dddcdd,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",679,527.8
6be58a34-20da-4935-b2ad-19b22985772c,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",524,368.9
b4bdfce8-1151-409b-ab70-8aa39693b324,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",414,50.5
4e9a7cb8-e41c-48ff-a317-f4b5e25fee76,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",257,225.6
3502a640-8486-4c61-b346-297cbe78b8c5,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",803,86.8
67dd37a5-0763-455e-a8dd-f4ba8a932549,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",314,160
063e1a30-9480-4eac-9fee-dcc17475ddad,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",403,711.8
17696f19-89ba-4584-9026-d54b0b1cbff9,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",484,97.4
e1382967-e50d-4fa4-9a88-189c146e0a84,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",342,524.2
ea88b592-6142-4b52-8072-0f396015926e,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",908,369.6
b590b2ee-9642-4728-8aad-b0b87ab4a089,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",697,483.9
a1e03b47-e8c6-47ec-ab04-fe8f97a716cc,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",306,55.2
4edd405e-b7ae-42b1-8778-f8708903065f,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",987,492.2
c03a2a68-9aa9-422b-8d3f-9483b836fb8b,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",549,44.3
4bdcf125-61de-4191-8798-354397086f67,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",412,306
bfb06d21-a067-46b3-bfc5-3f4e7ae71a9a,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",667,237.6
1e42d0f6-9f58-4599-b8bb-ed0eea754173,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",612,160.5
fcab2400-fc9a-4c19-b86c-c129c30013f7,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",810,220.8
c579379e-c3e9-4d08-8222-f9619443bc5b,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",340,207.8
caf34a11-3348-4b1c-8d56-914aa471beb6,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",960,401.1
be95c389-1ed4-44fa-875d-98d14afda3fb,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",273,159.6
3651670d-eca8-4776-9a45-a098fe9d0007,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",584,148.1
d68ab5e7-0614-4d40-8da9-e012eee4083a,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",646,749
